time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0820397369894,0.00775017225988,12.3026869291,0.00457005965594,0.0254581571557,0.0,-0.191190236794,0.0139939696583,3.35020803055,0.00926020521728,0.0434871930942,0.0,475.7919302692685,476.145645927335,475.95489861748825,475.3482135512517
1.3800000000000008,-0.0939655791819,0.0086717765393,12.5035396607,0.00535540315234,0.0279054756821,0.0,-0.206557510478,0.016784950797,3.34489053727,0.019817739421,0.0347581630866,0.0,414.2744654952509,413.5071771059612,412.5879477336584,413.51895473989055
1.4400000000000008,-0.106928588352,0.00979092806839,12.7066834349,0.00622588274598,0.0296357503532,0.0,-0.225729595682,0.0206238574166,3.42631949235,0.000909507170062,0.0130853619671,0.0,442.6852365815996,440.89843163594696,442.5403460160512,440.981068468961
1.5000000000000009,-0.121125673218,0.0111655752814,12.9165053126,0.00677632490113,0.0299346682864,0.0,-0.247563394045,0.0252316693666,3.56730920898,0.021997557526,-0.0207869217612,0.0,462.91807793817725,460.2448712963603,459.03202973708034,460.7024159905285
1.560000000000001,-0.136468151272,0.0127950859055,13.1292974769,0.00851176221467,0.0289166844403,0.0,-0.263766529624,0.0292123456962,3.52589253981,0.0400569477287,-0.0102508860588,0.0,401.5848817106596,402.5395443141264,402.4302236844906,404.06203283840006
1.620000000000001,-0.152851848711,0.0147211288167,13.3425112954,0.0111908126978,0.0283014747158,0.0,-0.282294374183,0.0352310837046,3.58106124161,0.0525379782032,-0.0102587146458,0.0,434.06135255886886,434.0608174052307,434.6034484277246,435.6495221959749
1.680000000000001,-0.170317707923,0.0170548535457,13.5583836768,0.0144228869584,0.0281292706017,0.0,-0.299865760666,0.0428527495565,3.61457501102,0.0564023118643,0.00886139600122,0.0,427.1109742168648,428.73869943614733,427.830240806097,428.161193552121
1.740000000000001,-0.188860210697,0.01991887421,13.7770415515,0.0180718305309,0.0285285545451,0.0,-0.318258549301,0.0529502563224,3.6738231183,0.0684328557048,0.00182914042082,0.0,437.043512211227,436.45685974427255,435.7884493406367,436.79562989787223
1.8000000000000012,-0.208634855123,0.0235426948244,14.003526659,0.0217020775794,0.0285385851729,0.0,-0.340886059069,0.0682938787092,3.87500826597,0.0357593558875,-0.00338349536409,0.0,480.7195954714757,480.3244254426032,481.1176552527352,478.639462163524
1.8600000000000012,-0.229705295418,0.0281173976005,14.2399398636,0.0241300396424,0.0282830203755,0.0,-0.361426477881,0.0844310336426,4.0049775844,0.0485201799783,-0.00607156739578,0.0,461.83927923744534,461.6272810796011,458.54470144777395,459.55813981928833
1.9200000000000013,-0.251910592939,0.0336351646643,14.4808985995,0.0267571844974,0.0279130753256,0.0,-0.378716492771,0.0997450793189,4.02689513612,0.0320631447567,-0.0063547929899,0.0,427.48330656296207,427.4592705009442,427.875970485991,426.4736249979345
1.9800000000000013,-0.275168258317,0.0401391835516,14.723937248,0.0298971537219,0.0276296386714,0.0,-0.396505059198,0.117304870281,4.07421614814,0.0764467007828,-0.00164680101512,0.0,435.67417465166363,436.0677499525318,433.7493840762934,437.46271060180385
2.0400000000000014,-0.299540405723,0.0478208886188,14.9716555414,0.0343014613883,0.0278603123743,0.0,-0.415899434414,0.139204622989,4.18265020596,0.0665014391862,0.0130322809708,0.0,454.2227820498509,455.39850161458446,456.2060249749204,455.415187797375
2.1000000000000014,-0.325047065362,0.0568586746817,15.2245092104,0.0378425087036,0.0293798007425,0.0,-0.43443538371,0.162416955019,4.24555075148,0.0366137033811,0.0426149063188,0.0,441.11072638200795,443.5472529030703,442.85233035160036,440.3891152951056
2.1600000000000015,-0.351665458381,0.0673059142538,15.47993653,0.0397896988689,0.0317161148914,0.0,-0.453065424091,0.186009693604,4.26858485302,0.0224659257376,0.0303303773156,0.0,430.7761585092983,429.7368004098203,429.7903660846106,428.5899007897786
2.2200000000000015,-0.379528540716,0.0793082875181,15.7394093404,0.0409502620943,0.0340469264562,0.0,-0.475910734529,0.214182630265,4.38006565209,0.0122224012943,0.0519730087818,0.0,456.516673341507,458.24115599357134,458.7310270737628,457.91676736753533
2.2800000000000016,-0.408857929947,0.0930729421499,16.0067762911,0.0411852082174,0.0372380544352,0.0,-0.502061573001,0.244678040953,4.53154974466,-0.0230898440509,0.0555055076871,0.0,471.1094659670059,471.38422519144666,471.76935882554176,469.0346223467849
2.3400000000000016,-0.439821764353,0.108656507764,16.2830514763,0.040178649888,0.040768487503,0.0,-0.530418260375,0.274620781376,4.67701555707,-0.00645489267469,0.0647897046429,0.0,469.3517626387672,470.07403013647684,470.1822372139974,471.4694429357492
2.4000000000000017,-0.472228606649,0.125690572911,16.5598991813,0.039760815507,0.0449145712327,0.0,-0.55010831407,0.293172271199,4.55172827121,-0.00800190101087,0.0765651288515,0.0,381.926346365695,383.0523974704246,382.8607473656034,382.71360765659193
2.4600000000000017,-0.506338645451,0.144231641186,16.8393131767,0.039154623204,0.0496757766831,0.0,-0.587407310411,0.324762880593,4.76117943221,-0.0146771832358,0.0844135337142,0.0,488.66206778916217,489.25121706488983,489.77176344455887,489.2751253012643
2.520000000000002,-0.542552054139,0.164458394063,17.1263420801,0.0382217774564,0.0546692290361,0.0,-0.620169023651,0.349366553011,4.80622268457,-0.0173472507345,0.0807343365148,0.0,441.8476313678172,441.54985653697264,441.45628690853755,441.23597904312106
2.580000000000002,-0.580760498137,0.186098216529,17.4148979852,0.0374311295885,0.0595672656337,0.0,-0.653874081944,0.371876700717,4.81224237924,-0.00592528844734,0.0833739732721,0.0,428.84895388405465,429.0787936459058,429.4385425273806,430.4065447814969
2.640000000000002,-0.621041041298,0.209052336694,17.7031747659,0.0371887697188,0.064707765568,0.0,-0.689246421997,0.393234242378,4.79700213034,-0.000511466733001,0.0899173219809,0.0,421.8500202590108,422.42118837917127,422.81351630601813,423.2798203456558
2.700000000000002,-0.663845035912,0.233459752353,17.9952542992,0.0371170836854,0.0703078032899,0.0,-0.738108919202,0.420313939954,4.93831345331,-0.00259776159098,0.099411452661,0.0,470.7538191526186,471.4947668010062,472.3796099226222,472.21870942693636
2.760000000000002,-0.709601810615,0.259434910674,18.2943437546,0.0366685790441,0.0765507571995,0.0,-0.787704852423,0.445476594486,5.03085656544,-0.0196543540872,0.111997724742,0.0,458.70020155019535,459.7077264005972,458.17690352750424,456.81874653912485
